[DEBUG] 2021-05-08 13:00:53.346 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-05-08 13:00:53.361 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-05-08 13:00:53.375 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-05-08 13:00:53.596 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-05-08 13:00:53.600 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-05-08 13:00:54.126 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-05-08 13:00:54.828 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-05-08 13:00:54.894 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-05-08 13:00:54.899 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-05-08 13:00:54.966 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-05-08 13:00:55.087 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@7bb35cc6
[DEBUG] 2021-05-08 13:00:55.088 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@7bb35cc6
[DEBUG] 2021-05-08 13:00:55.088 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@7bb35cc6
[DEBUG] 2021-05-08 13:00:55.090 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@256aa5f2
[DEBUG] 2021-05-08 13:00:55.091 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@616b241a
[DEBUG] 2021-05-08 13:00:55.093 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@4441d567
[DEBUG] 2021-05-08 13:00:55.097 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@2b56f5f8
[DEBUG] 2021-05-08 13:00:55.098 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@2b56f5f8
[DEBUG] 2021-05-08 13:00:55.099 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@2b56f5f8
[DEBUG] 2021-05-08 13:00:55.103 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@a20b94b
[DEBUG] 2021-05-08 13:00:55.103 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@a20b94b
[DEBUG] 2021-05-08 13:00:55.103 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@a20b94b
[DEBUG] 2021-05-08 13:00:55.106 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@cfbc8e8
[DEBUG] 2021-05-08 13:00:55.106 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@cfbc8e8
[DEBUG] 2021-05-08 13:00:55.106 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@cfbc8e8
[DEBUG] 2021-05-08 13:00:55.107 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@1c504e66
[DEBUG] 2021-05-08 13:00:55.107 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@1c504e66
[DEBUG] 2021-05-08 13:00:55.107 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@1c504e66
[DEBUG] 2021-05-08 13:00:55.109 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@35835e65
[DEBUG] 2021-05-08 13:00:55.110 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@35835e65
[DEBUG] 2021-05-08 13:00:55.110 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@35835e65
[DEBUG] 2021-05-08 13:00:55.113 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@11a00961
[DEBUG] 2021-05-08 13:00:55.114 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@11a00961
[DEBUG] 2021-05-08 13:00:55.114 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@11a00961
[DEBUG] 2021-05-08 13:00:55.117 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@53ac845a
[DEBUG] 2021-05-08 13:00:55.117 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@53ac845a
[DEBUG] 2021-05-08 13:00:55.117 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@53ac845a
[DEBUG] 2021-05-08 13:00:55.119 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@3cee53dc
[DEBUG] 2021-05-08 13:00:55.120 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@3cee53dc
[DEBUG] 2021-05-08 13:00:55.121 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@79b08632
[DEBUG] 2021-05-08 13:00:55.121 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@79b08632
[DEBUG] 2021-05-08 13:00:55.123 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@45d6ef73
[DEBUG] 2021-05-08 13:00:55.123 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@45d6ef73
[DEBUG] 2021-05-08 13:00:55.124 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@314c8b4a
[DEBUG] 2021-05-08 13:00:55.126 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@5cbd159f
[DEBUG] 2021-05-08 13:00:55.128 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@67b7c170
[DEBUG] 2021-05-08 13:00:55.129 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@67b7c170
