[DEBUG] 2021-02-28 20:27:34.586 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-28 20:27:34.592 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-28 20:27:34.596 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-28 20:27:34.705 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-28 20:27:34.707 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-28 20:27:34.935 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-28 20:27:35.306 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-28 20:27:35.331 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-28 20:27:35.332 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-28 20:27:35.351 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-28 20:27:35.386 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@42b21d99
[DEBUG] 2021-02-28 20:27:35.386 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@42b21d99
[DEBUG] 2021-02-28 20:27:35.387 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@42b21d99
[DEBUG] 2021-02-28 20:27:35.387 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@37b72ea
[DEBUG] 2021-02-28 20:27:35.388 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@3162743f
[DEBUG] 2021-02-28 20:27:35.388 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@4e92466a
[DEBUG] 2021-02-28 20:27:35.389 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5e1218b4
[DEBUG] 2021-02-28 20:27:35.390 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5e1218b4
[DEBUG] 2021-02-28 20:27:35.390 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@5e1218b4
[DEBUG] 2021-02-28 20:27:35.390 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@7428de63
[DEBUG] 2021-02-28 20:27:35.391 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@7428de63
[DEBUG] 2021-02-28 20:27:35.391 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@7428de63
[DEBUG] 2021-02-28 20:27:35.392 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@50f40653
[DEBUG] 2021-02-28 20:27:35.392 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@50f40653
[DEBUG] 2021-02-28 20:27:35.392 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@50f40653
[DEBUG] 2021-02-28 20:27:35.393 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@971e903
[DEBUG] 2021-02-28 20:27:35.394 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@971e903
[DEBUG] 2021-02-28 20:27:35.394 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@971e903
[DEBUG] 2021-02-28 20:27:35.395 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@c6a6c1d
[DEBUG] 2021-02-28 20:27:35.395 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@c6a6c1d
[DEBUG] 2021-02-28 20:27:35.395 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@c6a6c1d
[DEBUG] 2021-02-28 20:27:35.396 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@6e0cff20
[DEBUG] 2021-02-28 20:27:35.397 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@6e0cff20
[DEBUG] 2021-02-28 20:27:35.397 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@6e0cff20
